0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.024
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.024
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.024
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.024
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.024
0.005	0.024
0.005	0.020
0.005	0.024
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.024
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.024
0.005	0.020
0.005	0.020
0.005	0.024
0.005	0.020
0.005	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.010
0.005	0.010
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.010
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.010
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.010
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.010
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.010	0.015
0.010	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.010
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.010
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.010	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.010	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.020
0.010	0.015
0.010	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.010	0.015
0.010	0.020
0.010	0.015
0.010	0.020
0.005	0.020
0.010	0.015
0.005	0.015
0.010	0.015
0.010	0.020
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.010	0.020
0.005	0.015
0.010	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.010	0.015
0.010	0.015
0.010	0.020
0.010	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.010	0.020
0.010	0.015
0.010	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.010	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.010	0.015
0.005	0.020
0.010	0.015
0.005	0.015
0.010	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.010	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.010	0.020
0.010	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.010
0.005	0.015
0.005	0.015
0.010	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.010	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.020
0.010	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.010	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.020
0.005	0.020
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.010
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.010	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.015
0.010	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.015
0.005	0.015
0.010	0.015
0.010	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.010	0.020
0.005	0.015
0.010	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.005	0.015
0.010	0.020
0.005	0.015
0.005	0.015
0.010	0.015
0.005	0.020
0.010	0.015
0.010	0.020
0.005	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.005	0.020
0.010	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.010	0.015
0.010	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.010	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.005	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.010	0.020
0.005	0.024
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.024
0.005	0.020
0.005	0.024
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.010	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.015
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.015
0.010	0.015
0.010	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.005	0.020
0.010	0.020
0.005	0.024
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.005	0.015
0.010	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.010	0.015
0.005	0.020
0.010	0.015
0.010	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.005	0.020
0.005	0.020
0.010	0.015
0.010	0.020
0.005	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.024
0.005	0.024
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.015
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.015
0.010	0.015
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.005	0.024
0.010	0.020
0.010	0.020
0.005	0.024
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.015
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.015
0.010	0.015
0.010	0.015
0.010	0.015
0.010	0.020
0.010	0.015
0.010	0.015
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.015
0.010	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.015
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.015
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.010	0.015
0.010	0.020
0.010	0.015
0.010	0.015
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.024
0.010	0.029
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.024
0.015	0.024
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.024
0.010	0.024
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.024
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.020
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.020
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.029
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.015
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.015
0.010	0.015
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.015
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.015
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.024
0.010	0.024
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.024
0.010	0.024
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.005	0.020
0.010	0.024
0.010	0.020
0.010	0.024
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
0.010	0.020
